latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,days_since_last_review,has_been_reviewed,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Private room,room_type_Shared room
40.76767,-73.9558,3.0,8,0.32,1,0,314,1,False,True,False,False,False,False
40.63524,-73.96602,30.0,4,0.07,1,47,1270,1,True,False,False,False,False,False
40.72191,-73.78207,1.0,0,0.0,2,0,18085,0,False,False,True,False,True,False
40.71164,-73.95173,2.0,7,0.77,4,3,84,1,True,False,False,False,True,False
40.64608,-73.94738,1.0,71,8.99,2,35,1,1,True,False,False,False,True,False
40.75987,-73.99008,3.0,15,0.43,1,4,42,1,False,True,False,False,False,False
40.72674,-73.9782,7.0,25,0.3,1,359,146,1,False,True,False,False,True,False
40.70166,-73.92673,3.0,10,0.4,1,0,317,1,True,False,False,False,False,False
40.72999,-73.98764,1.0,0,0.0,1,0,18085,0,False,True,False,False,True,False
40.75666,-73.91449,3.0,50,1.27,2,352,7,1,False,False,True,False,False,False
40.74781,-74.00084,1.0,6,2.77,1,2,9,1,False,True,False,False,False,False
40.71243,-73.95655,1.0,1,0.02,1,0,1749,1,True,False,False,False,True,False
40.80305,-73.94163,1.0,5,1.2,1,338,64,1,False,True,False,False,False,False
40.77141,-73.91415,7.0,15,0.41,1,0,49,1,False,False,True,False,False,False
40.77799,-73.95223,1.0,1,0.01,1,0,2572,1,False,True,False,False,True,False
40.72644,-73.98403,5.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.75391,-73.99709,7.0,9,0.75,47,337,49,1,False,True,False,False,True,False
40.59486,-73.73837,2.0,22,1.6,1,47,1,1,False,False,True,False,False,False
40.76403,-73.98191,1.0,0,0.0,8,0,18085,0,False,True,False,False,False,False
40.69379,-73.94539,2.0,37,0.88,1,0,519,1,True,False,False,False,False,False
40.72691,-73.9813,2.0,6,0.42,1,39,36,1,False,True,False,False,False,False
40.7293,-73.98325,2.0,4,0.31,2,0,106,1,False,True,False,False,True,False
40.71738,-73.94158,2.0,61,2.14,3,42,16,1,True,False,False,False,True,False
40.67905,-73.95422,7.0,0,0.0,1,0,18085,0,True,False,False,False,True,False
40.725,-73.97903,3.0,3,3.0,1,0,8,1,False,True,False,False,False,False
40.67941,-73.9193,2.0,28,1.34,1,0,344,1,True,False,False,False,True,False
40.76654,-73.93508,6.0,0,0.0,1,0,18085,0,False,False,True,False,False,False
40.72461,-73.9892,1.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.76361,-73.98847,2.0,3,0.24,2,0,39,1,False,True,False,False,True,False
40.64027,-74.01774,1.0,67,1.56,1,8,15,1,True,False,False,False,True,False
40.83428,-73.94446,1.0,1,0.02,1,0,1446,1,False,True,False,False,True,False
40.71115,-73.95825,2.0,14,1.99,1,0,35,1,True,False,False,False,True,False
40.68538,-73.94138,3.0,3,0.08,2,0,1063,1,True,False,False,False,False,False
40.73168,-73.98662,30.0,52,0.6,1,314,56,1,False,True,False,False,False,False
40.73551,-73.98546,2.0,29,3.27,1,65,3,1,False,True,False,False,False,False
40.72635,-73.97595,1.0,114,1.71,1,157,274,1,False,True,False,False,False,False
40.66035,-73.99794,7.0,2,0.1,1,0,449,1,True,False,False,False,True,False
40.76382,-73.99435,30.0,3,0.45,31,339,30,1,False,True,False,False,False,False
40.61842,-73.97111,35.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.70343,-73.94894,6.0,7,0.96,1,4,40,1,True,False,False,False,False,False
40.58765,-73.94881,30.0,0,0.0,3,84,18085,0,True,False,False,False,False,True
40.69241,-73.95793,2.0,3,3.0,1,268,6,1,True,False,False,False,False,False
40.77705,-73.98118,2.0,81,5.63,1,6,1,1,False,True,False,False,True,False
40.66711,-73.97691,3.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.59726,-73.95951,3.0,1,0.26,10,281,114,1,True,False,False,False,False,True
40.73962,-73.98492,5.0,7,0.38,1,1,101,1,False,True,False,False,False,False
40.71518,-73.94146,3.0,0,0.0,1,359,18085,0,True,False,False,False,False,False
40.66969,-73.77464,2.0,0,0.0,2,90,18085,0,False,False,True,False,True,False
40.70362,-74.00721,2.0,4,0.21,1,0,393,1,False,True,False,False,False,False
40.68279,-73.92135,2.0,11,0.93,1,6,188,1,True,False,False,False,False,False
40.77715,-73.98235,1.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.72131,-73.98508,2.0,1,0.37,1,0,79,1,False,True,False,False,True,False
40.77861,-73.95015,31.0,6,0.27,33,326,110,1,False,True,False,False,False,False
40.71582,-73.94191,3.0,32,3.12,3,78,25,1,True,False,False,False,False,False
40.69563,-73.93206,4.0,1,0.04,2,0,774,1,True,False,False,False,True,False
40.80171,-73.96623,5.0,55,2.02,1,0,304,1,False,True,False,False,True,False
40.71447,-73.96234,7.0,3,0.12,1,43,26,1,True,False,False,False,False,False
40.6971,-73.97523,30.0,0,0.0,25,305,18085,0,True,False,False,False,True,False
40.81208,-73.94243,2.0,3,0.05,1,364,363,1,False,True,False,False,True,False
40.72369,-73.98998,2.0,1,0.02,1,0,1386,1,False,True,False,False,False,False
40.68477,-73.96757,10.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.73727,-74.00213,5.0,1,0.01,1,365,2484,1,False,True,False,False,False,False
40.76288,-73.96084,3.0,2,0.04,1,0,1288,1,False,True,False,False,False,False
40.7848,-73.95687,3.0,7,1.39,1,131,9,1,False,True,False,False,True,False
40.72822,-74.00429,3.0,51,0.79,3,276,73,1,False,True,False,False,True,False
40.71151,-73.95142,10.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.69103,-73.9288,30.0,1,0.07,2,111,431,1,True,False,False,False,False,False
40.81153,-73.94528,7.0,0,0.0,1,0,18085,0,False,True,False,False,True,False
40.70713,-73.92918,2.0,18,1.61,2,5,48,1,True,False,False,False,True,False
40.72891,-73.95345,2.0,37,3.84,1,229,9,1,True,False,False,False,False,False
40.70483,-73.93426,5.0,0,0.0,1,43,18085,0,True,False,False,False,True,False
40.78892,-73.97402,30.0,1,0.19,232,218,158,1,False,True,False,False,False,False
40.72381,-73.97896,26.0,58,0.73,3,129,31,1,False,True,False,False,True,False
40.72143,-73.85522,1.0,143,3.96,1,282,10,1,False,False,True,False,False,False
40.75278,-73.89114,3.0,1,0.49,1,59,60,1,False,False,True,False,True,False
40.72863,-74.00137,4.0,11,0.14,1,259,779,1,False,True,False,False,False,False
40.73069,-73.98515,3.0,107,2.16,1,99,15,1,False,True,False,False,False,False
40.66326,-73.98805,1.0,49,0.66,4,24,14,1,True,False,False,False,True,False
40.7773,-73.95652,2.0,12,0.71,1,363,21,1,False,True,False,False,False,False
40.70017,-73.99202,1.0,4,0.2,2,0,31,1,True,False,False,False,True,False
40.76752,-73.9314,7.0,12,0.42,1,3,38,1,False,False,True,False,False,False
40.67206,-73.9429,4.0,13,0.36,2,0,693,1,True,False,False,False,False,False
40.77636,-73.98937,1.0,3,0.07,1,0,1288,1,False,True,False,False,False,False
40.74449,-73.99445,3.0,63,1.02,1,323,22,1,False,True,False,False,False,False
40.67557,-73.85145,1.0,0,0.0,1,0,18085,0,False,False,True,False,True,False
40.72994,-73.99455,1.0,0,0.0,1,0,18085,0,False,True,False,False,True,False
40.76464,-73.99361,5.0,46,2.63,1,228,7,1,False,True,False,False,False,False
40.71368,-73.94478,3.0,25,0.29,1,0,198,1,True,False,False,False,False,False
40.70406,-73.92578,2.0,12,2.67,1,3,15,1,True,False,False,False,True,False
40.7307,-73.98299,45.0,4,1.9,5,305,52,1,False,True,False,False,False,False
40.72509,-73.89687,4.0,24,0.38,2,157,37,1,False,False,True,False,False,False
40.82823,-73.93925,5.0,17,1.36,1,119,8,1,False,True,False,False,True,False
40.74531,-73.99454,30.0,0,0.0,1,270,18085,0,False,True,False,False,True,False
40.69258,-73.92528,2.0,0,0.0,3,280,18085,0,True,False,False,False,True,False
40.69201,-73.94104,3.0,1,0.07,1,0,403,1,True,False,False,False,True,False
40.66069,-73.94732,2.0,15,2.53,1,20,3,1,True,False,False,False,False,False
40.67285,-73.95133,1.0,0,0.0,1,66,18085,0,True,False,False,False,True,False
40.73235,-73.98823,30.0,0,0.0,49,364,18085,0,False,True,False,False,False,False
40.67293,-73.79554,4.0,1,0.45,7,365,66,1,False,False,True,False,False,True
40.78406,-73.98431,1.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.69207,-73.97407,14.0,18,0.35,1,128,8,1,True,False,False,False,True,False
40.7487,-73.97862,3.0,0,0.0,3,294,18085,0,False,True,False,False,False,False
40.67988,-73.89201,1.0,17,1.64,3,67,28,1,True,False,False,False,True,False
40.71877,-74.0026,3.0,0,0.0,1,11,18085,0,False,True,False,False,False,False
40.71127,-73.84278,2.0,3,0.13,3,364,271,1,False,False,True,False,True,False
40.70734,-74.00837,30.0,0,0.0,1,310,18085,0,False,True,False,False,False,False
40.76298,-73.99438,3.0,49,1.98,1,216,13,1,False,True,False,False,True,False
40.76398,-73.99087,2.0,1,0.38,1,9,78,1,False,True,False,False,False,False
40.75544,-73.99511,7.0,3,0.29,47,348,257,1,False,True,False,False,True,False
40.74789,-73.91428,30.0,3,0.13,1,213,583,1,False,False,True,False,False,False
40.6322,-74.07789,2.0,103,3.52,1,73,3,1,False,False,False,True,False,False
40.70642,-73.92739,8.0,6,0.25,1,0,350,1,True,False,False,False,False,False
40.71104,-73.90303,2.0,7,4.04,1,104,22,1,False,False,True,False,True,False
40.80729,-73.95238,3.0,76,1.78,3,281,12,1,False,True,False,False,True,False
40.6846,-73.98454,3.0,12,0.19,1,0,1491,1,True,False,False,False,False,False
40.63481,-74.09591,7.0,35,0.61,1,326,39,1,False,False,False,True,False,False
40.78304,-73.91783,3.0,68,2.47,1,299,3,1,False,False,True,False,False,False
40.76483,-73.94073,1.0,63,2.81,6,356,19,1,False,False,True,False,True,False
40.70789,-73.83333,1.0,0,0.0,3,364,18085,0,False,False,True,False,True,False
40.7446,-73.98399,1.0,2,0.16,1,0,371,1,False,True,False,False,False,False
40.68863,-73.97691,2.0,206,1.92,2,0,8,1,True,False,False,False,True,False
40.76621,-73.92274,2.0,0,0.0,2,357,18085,0,False,False,True,False,True,False
40.75678,-73.99357,9.0,2,0.28,1,12,158,1,False,True,False,False,False,False
40.69369,-73.92292,5.0,26,0.93,4,325,14,1,True,False,False,False,True,False
40.75669,-73.96411,1.0,3,0.06,1,0,1366,1,False,True,False,False,True,False
40.74829,-73.98715,1.0,12,7.66,5,287,22,1,False,True,False,False,True,False
40.66586,-73.97948,1.0,183,5.17,1,1,10,1,True,False,False,False,False,False
40.82943,-73.9469,2.0,13,3.42,1,65,23,1,False,True,False,False,True,False
40.80644,-73.8518,2.0,33,3.21,1,47,16,1,False,False,False,False,True,False
40.69808,-73.93174,1.0,1,0.03,1,0,1028,1,True,False,False,False,True,False
40.74913,-73.99513,1.0,0,0.0,20,360,18085,0,False,True,False,False,True,False
40.69496,-73.9243,30.0,0,0.0,2,365,18085,0,True,False,False,False,False,False
40.79826,-73.96113,2.0,113,0.91,1,333,3,1,False,True,False,False,True,False
40.78414,-73.9783,1.0,2,0.1,1,0,501,1,False,True,False,False,False,False
40.71145,-73.95302,2.0,1,0.02,1,0,1483,1,True,False,False,False,True,False
40.72764,-73.95557,5.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.75335,-73.99525,3.0,2,0.76,1,2,50,1,False,True,False,False,False,False
40.78576,-73.94211,1.0,4,0.1,1,0,1148,1,False,True,False,False,True,False
40.77771,-73.98244,30.0,0,0.0,232,156,18085,0,False,True,False,False,False,False
40.80593,-73.9583,2.0,200,3.92,1,202,9,1,False,True,False,False,True,False
40.6775,-73.9634,3.0,1,0.14,1,90,207,1,True,False,False,False,False,False
40.65776,-73.96174,20.0,3,0.39,1,35,69,1,True,False,False,False,True,False
40.766,-73.98945,1.0,134,4.96,2,176,8,1,False,True,False,False,True,False
40.78351,-73.94709,1.0,6,0.66,1,0,15,1,False,True,False,False,True,False
40.66459,-73.98553,2.0,6,0.4,1,1,8,1,True,False,False,False,False,False
40.68541,-73.96188,12.0,27,1.19,1,13,62,1,True,False,False,False,False,False
40.66302,-73.86082,3.0,1,1.0,1,94,21,1,True,False,False,False,False,False
40.72713,-73.84946,1.0,1,0.02,1,0,1768,1,False,False,True,False,False,False
40.7363,-73.86316,1.0,5,3.85,2,337,1,1,False,False,True,False,True,False
40.78829,-73.97053,6.0,1,0.02,1,0,1718,1,False,True,False,False,False,False
40.72342,-73.98871,2.0,1,0.02,1,0,1381,1,False,True,False,False,False,False
40.71629,-73.99066,2.0,10,0.54,1,0,280,1,False,True,False,False,False,False
40.72641,-73.94657,20.0,7,0.27,3,342,71,1,True,False,False,False,True,False
40.75925,-73.98767,1.0,1,0.45,9,299,65,1,False,True,False,False,True,False
40.6504,-73.95011,3.0,2,0.19,2,0,140,1,True,False,False,False,True,False
40.68772,-73.94094,2.0,5,0.27,2,0,288,1,True,False,False,False,True,False
40.79226,-73.97299,30.0,0,0.0,15,317,18085,0,False,True,False,False,False,False
40.86259,-73.92728,3.0,2,0.97,8,282,23,1,False,True,False,False,True,False
40.78987,-73.9482,2.0,39,1.14,1,19,42,1,False,True,False,False,False,False
40.76292,-73.99551,5.0,5,0.11,1,0,1004,1,False,True,False,False,False,False
40.67966,-74.00641,7.0,1,0.1,1,45,310,1,True,False,False,False,True,False
40.83325,-73.94444,2.0,8,2.76,2,52,6,1,False,True,False,False,True,False
40.7215,-73.99183,30.0,0,0.0,9,200,18085,0,False,True,False,False,False,False
40.74706,-73.98689,1.0,7,0.7,17,234,98,1,False,True,False,False,False,False
40.71409,-73.99575,3.0,9,0.87,1,68,80,1,False,True,False,False,False,False
40.75353,-73.87688,1.0,1,1.0,1,125,22,1,False,False,True,False,False,False
40.71577,-73.94084,1.0,10,0.14,1,0,1678,1,True,False,False,False,True,False
40.69499,-73.90994,5.0,1,0.13,1,250,223,1,True,False,False,False,True,False
40.71697,-73.98605,4.0,4,2.03,1,65,1,1,False,True,False,False,False,False
40.72504,-73.98327,1.0,31,7.69,4,94,5,1,False,True,False,False,True,False
40.71534,-73.99918,1.0,23,1.42,1,14,7,1,False,True,False,False,False,False
40.75499,-73.78902,1.0,68,4.55,1,299,17,1,False,False,True,False,True,False
40.83711,-73.94438,1.0,32,2.02,1,5,63,1,False,True,False,False,True,False
40.74645,-73.9853,4.0,4,0.09,1,0,1351,1,False,True,False,False,False,False
40.70992,-73.94698,1.0,4,2.03,3,365,36,1,True,False,False,False,True,False
40.82485,-73.93774,1.0,1,0.02,1,0,1233,1,False,True,False,False,False,False
40.72658,-73.98803,1.0,20,2.83,1,67,38,1,False,True,False,False,True,False
40.73291,-73.9196,1.0,41,2.48,3,145,20,1,False,False,True,False,False,True
40.65842,-73.96044,2.0,1,0.91,2,89,31,1,True,False,False,False,True,False
40.7226,-73.97591,7.0,9,0.71,1,144,63,1,False,True,False,False,True,False
40.70691,-74.00682,29.0,0,0.0,327,342,18085,0,False,True,False,False,False,False
40.71209,-73.9634,4.0,17,0.85,1,9,119,1,True,False,False,False,False,False
40.77835,-73.94756,2.0,1,0.05,1,0,553,1,False,True,False,False,False,False
40.76584,-73.98422,30.0,0,0.0,49,348,18085,0,False,True,False,False,False,False
40.66214,-73.99511,1.0,34,3.07,5,133,18,1,True,False,False,False,False,False
40.76385,-73.98669,2.0,137,3.14,1,317,14,1,False,True,False,False,False,False
40.74506,-73.99935,30.0,0,0.0,2,0,18085,0,False,True,False,False,False,False
40.75283,-73.92504,2.0,0,0.0,1,356,18085,0,False,False,True,False,True,False
40.7221,-73.98304,5.0,6,1.22,1,0,106,1,False,True,False,False,False,False
40.72126,-73.84542,1.0,0,0.0,1,0,18085,0,False,False,True,False,False,False
40.71253,-73.99586,7.0,3,0.12,1,0,680,1,False,True,False,False,True,False
40.71812,-73.96404,7.0,0,0.0,1,6,18085,0,True,False,False,False,False,False
40.70623,-74.00906,1.0,0,0.0,1,0,18085,0,False,True,False,False,True,False
40.66738,-73.93669,2.0,1,0.71,3,167,41,1,True,False,False,False,False,True
40.77598,-73.98917,3.0,29,1.96,1,6,167,1,False,True,False,False,False,False
40.63213,-73.94559,2.0,6,2.14,3,61,7,1,True,False,False,False,True,False
40.68501,-73.79162,1.0,7,0.35,3,139,13,1,False,False,True,False,True,False
40.53076,-74.20295,14.0,0,0.0,1,23,18085,0,False,False,False,True,False,False
40.76814,-73.89573,11.0,27,0.9,2,212,72,1,False,False,True,False,False,False
40.77138,-73.95353,5.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.81872,-73.94491,1.0,0,0.0,1,0,18085,0,False,True,False,False,True,False
40.63009,-74.01342,1.0,30,1.15,1,6,1,1,True,False,False,False,True,False
40.76125,-73.99859,4.0,2,0.13,1,0,395,1,False,True,False,False,False,False
40.69119,-73.99438,2.0,8,0.22,1,0,987,1,True,False,False,False,False,False
40.73009,-73.98884,4.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.67659,-73.95608,2.0,14,0.21,1,16,360,1,True,False,False,False,False,False
40.77679,-73.91687,28.0,49,0.53,1,313,12,1,False,False,True,False,False,False
40.63957,-74.01717,1.0,8,5.11,1,74,7,1,True,False,False,False,True,False
40.83502,-73.91058,2.0,0,0.0,1,364,18085,0,False,False,False,False,True,False
40.75938,-73.88219,1.0,8,8.0,3,342,1,1,False,False,True,False,True,False
40.86395,-73.92007,1.0,15,0.85,1,0,417,1,False,True,False,False,True,False
40.67855,-73.94949,3.0,234,2.47,4,308,8,1,True,False,False,False,False,False
40.64391,-73.94833,1.0,6,0.8,1,0,181,1,True,False,False,False,False,False
40.76021,-73.99976,1.0,2,2.0,1,133,19,1,False,True,False,False,False,False
40.68794,-73.97393,3.0,10,0.21,1,0,1197,1,True,False,False,False,False,False
40.69425,-73.99503,3.0,7,0.31,1,0,308,1,True,False,False,False,False,False
40.74546,-73.99099,3.0,0,0.0,3,140,18085,0,False,True,False,False,False,False
40.66383,-73.98252,1.0,0,0.0,1,0,18085,0,True,False,False,False,True,False
40.76017,-73.99198,4.0,30,0.65,1,0,622,1,False,True,False,False,False,False
40.72744,-73.81005,2.0,0,0.0,1,0,18085,0,False,False,True,False,True,False
40.70177,-73.92313,2.0,0,0.0,2,0,18085,0,True,False,False,False,True,False
40.65314,-73.95304,5.0,12,0.7,5,67,69,1,True,False,False,False,True,False
40.76003,-73.83307,1.0,25,2.43,4,317,20,1,False,False,True,False,True,False
40.70512,-74.01097,1.0,1,1.0,1,16,2,1,False,True,False,False,False,False
40.69112,-73.77761,1.0,165,4.64,1,365,6,1,False,False,True,False,True,False
40.78015,-73.95852,30.0,0,0.0,33,346,18085,0,False,True,False,False,False,False
40.71614,-73.96134,2.0,349,5.54,1,13,21,1,True,False,False,False,True,False
40.8466,-73.93432,3.0,28,2.64,2,0,29,1,False,True,False,False,True,False
40.77631,-73.95289,1.0,16,0.19,2,351,22,1,False,True,False,False,False,False
40.74192,-73.99978,3.0,250,5.36,1,111,6,1,False,True,False,False,True,False
40.69609,-73.92369,45.0,3,0.07,1,21,1052,1,True,False,False,False,False,False
40.69309,-73.97238,2.0,47,4.15,1,0,7,1,True,False,False,False,True,False
40.64474,-73.92297,2.0,77,2.17,1,264,15,1,True,False,False,False,False,False
40.68956,-73.9589,3.0,0,0.0,2,0,18085,0,True,False,False,False,True,False
40.70212,-73.9851,3.0,8,0.16,2,0,42,1,True,False,False,False,False,False
40.70966,-74.00762,29.0,0,0.0,1,283,18085,0,False,True,False,False,False,False
40.65236,-73.94965,2.0,9,1.58,3,357,7,1,True,False,False,False,True,False
40.71916,-73.99754,1.0,3,0.53,1,362,142,1,False,True,False,False,False,False
40.75376,-73.96644,28.0,1,0.16,49,257,186,1,False,True,False,False,False,False
40.67638,-73.91106,1.0,38,2.61,1,0,29,1,True,False,False,False,True,False
40.66604,-73.95914,3.0,12,0.13,1,343,1,1,True,False,False,False,False,False
40.69471,-73.933,3.0,4,0.33,7,109,332,1,True,False,False,False,True,False
40.79058,-73.97246,30.0,0,0.0,9,266,18085,0,False,True,False,False,False,False
40.6283,-74.08645,1.0,0,0.0,1,88,18085,0,False,False,False,True,True,False
40.69533,-73.90889,1.0,103,4.02,4,133,68,1,True,False,False,False,False,True
40.77199,-73.93159,15.0,1,0.02,2,0,1425,1,False,False,True,False,True,False
40.80573,-73.94994,1.0,160,4.31,3,246,15,1,False,True,False,False,False,False
40.81822,-73.90812,5.0,8,0.77,2,179,187,1,False,False,False,False,True,False
40.86615,-73.92332,1.0,0,0.0,1,0,18085,0,False,True,False,False,True,False
40.71871,-73.96456,5.0,0,0.0,1,365,18085,0,True,False,False,False,False,False
40.6886,-73.91209,4.0,77,2.45,1,258,41,1,True,False,False,False,False,False
40.77711,-73.9527,4.0,126,1.16,2,290,12,1,False,True,False,False,False,False
40.71033,-73.95026,3.0,21,0.86,1,0,219,1,True,False,False,False,True,False
40.77291,-73.95176,25.0,3,0.05,1,161,355,1,False,True,False,False,False,False
40.76492,-73.99128,1.0,119,3.29,2,316,47,1,False,True,False,False,True,False
40.85927,-73.92966,3.0,1,0.05,1,0,622,1,False,True,False,False,True,False
40.6553,-73.95816,3.0,24,0.4,3,19,15,1,True,False,False,False,False,False
40.68645,-73.97538,3.0,154,1.63,2,305,19,1,True,False,False,False,True,False
40.88068,-73.90012,3.0,55,3.68,4,63,18,1,False,False,False,False,True,False
40.74583,-73.97834,1.0,5,0.1,1,0,1382,1,False,True,False,False,False,False
40.72217,-73.948,1.0,55,1.46,1,0,0,1,True,False,False,False,True,False
40.80584,-73.95272,3.0,88,3.36,1,189,16,1,False,True,False,False,True,False
40.723,-73.94237,3.0,11,0.19,1,0,1353,1,True,False,False,False,False,False
40.80553,-73.94928,1.0,2,2.0,1,161,10,1,False,True,False,False,False,False
40.67917,-73.97951,5.0,1,0.07,1,0,419,1,True,False,False,False,False,False
40.705,-74.00682,30.0,2,0.07,96,336,273,1,False,True,False,False,False,False
40.71244,-73.98756,5.0,0,0.0,1,0,18085,0,False,True,False,False,True,False
